date,cafe_location,sku,qty_sold,list_unit_price,unit_cost
23/01/2019,warehouse,MOD-ALT-MILK,53,0.8,2.94
24/01/2019,warehouse,DRINK-FLATWHITE,49,5.5,4.33
24/01/2019,warehouse,DRINK-LATTE,55,5.5,4.33
24/01/2019,warehouse,DRINK-CAP,35,5.5,4.33
24/01/2019,warehouse,DRINK-LONGBLACK,27,5,4.11
24/01/2019,warehouse,DRINK-ESP,21,4.5,3.99
24/01/2019,warehouse,DRINK-MOCHA,16,6,4.79
24/01/2019,warehouse,DRINK-CHAI-LATTE,14,6,4.67
24/01/2019,warehouse,DRINK-HOT-CHOC,4,6,4.89
24/01/2019,warehouse,DRINK-ICED-LATTE,6,6.5,5.01
24/01/2019,warehouse,FOOD-CROISSANT,14,6,5.46
24/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,8,5.5,5.23
24/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,7.49
24/01/2019,warehouse,FOOD-SCONE-CHEESE,20,5,5.01
24/01/2019,warehouse,FOOD-BANANA-BREAD,4,6,5.8
24/01/2019,warehouse,FOOD-COOKIE-CHOC,4,4.5,4.79
24/01/2019,warehouse,MOD-ALT-MILK,43,0.8,3.54
25/01/2019,warehouse,DRINK-FLATWHITE,59,5.5,4.52
25/01/2019,warehouse,DRINK-LATTE,61,5.5,4.52
25/01/2019,warehouse,DRINK-CAP,29,5.5,4.52
25/01/2019,warehouse,DRINK-LONGBLACK,33,5,4.3
25/01/2019,warehouse,DRINK-ESP,16,4.5,4.18
25/01/2019,warehouse,DRINK-MOCHA,12,6,4.98
25/01/2019,warehouse,DRINK-CHAI-LATTE,4,6,4.86
25/01/2019,warehouse,DRINK-HOT-CHOC,6,6,5.08
25/01/2019,warehouse,DRINK-ICED-LATTE,8,6.5,5.2
25/01/2019,warehouse,FOOD-CROISSANT,12,6,5.65
25/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,5.42
25/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,7.68
25/01/2019,warehouse,FOOD-SCONE-CHEESE,10,5,5.2
25/01/2019,warehouse,FOOD-BANANA-BREAD,2,6,5.99
25/01/2019,warehouse,FOOD-COOKIE-CHOC,8,4.5,4.98
25/01/2019,warehouse,MOD-ALT-MILK,37,0.8,3.73
26/01/2019,warehouse,DRINK-FLATWHITE,39,5.5,6.09
26/01/2019,warehouse,DRINK-LATTE,33,5.5,6.09
26/01/2019,warehouse,DRINK-CAP,16,5.5,6.09
26/01/2019,warehouse,DRINK-LONGBLACK,20,5,5.87
26/01/2019,warehouse,DRINK-ESP,18,4.5,5.75
26/01/2019,warehouse,DRINK-MOCHA,6,6,6.55
26/01/2019,warehouse,DRINK-CHAI-LATTE,10,6,6.43
26/01/2019,warehouse,DRINK-HOT-CHOC,2,6,6.65
26/01/2019,warehouse,DRINK-ICED-LATTE,6,6.5,6.77
26/01/2019,warehouse,FOOD-CROISSANT,14,6,7.22
26/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,2,5.5,6.99
26/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,2,9.5,9.25
26/01/2019,warehouse,FOOD-SCONE-CHEESE,2,5,6.77
26/01/2019,warehouse,FOOD-BANANA-BREAD,8,6,7.56
26/01/2019,warehouse,FOOD-COOKIE-CHOC,8,4.5,6.55
26/01/2019,warehouse,MOD-ALT-MILK,21,0.8,5.3
27/01/2019,warehouse,DRINK-FLATWHITE,68,5.5,3.97
27/01/2019,warehouse,DRINK-LATTE,66,5.5,3.97
27/01/2019,warehouse,DRINK-CAP,16,5.5,3.97
27/01/2019,warehouse,DRINK-LONGBLACK,43,5,3.75
27/01/2019,warehouse,DRINK-ESP,27,4.5,3.63
27/01/2019,warehouse,DRINK-MOCHA,18,6,4.43
27/01/2019,warehouse,DRINK-CHAI-LATTE,10,6,4.31
27/01/2019,warehouse,DRINK-HOT-CHOC,2,6,4.53
27/01/2019,warehouse,DRINK-ICED-LATTE,6,6.5,4.65
27/01/2019,warehouse,FOOD-CROISSANT,16,6,5.1
27/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,4.87
27/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,7.13
27/01/2019,warehouse,FOOD-SCONE-CHEESE,12,5,4.65
27/01/2019,warehouse,FOOD-BANANA-BREAD,8,6,5.44
27/01/2019,warehouse,FOOD-COOKIE-CHOC,18,4.5,4.43
27/01/2019,warehouse,MOD-ALT-MILK,37,0.8,3.18
28/01/2019,warehouse,DRINK-FLATWHITE,84,5.5,3.47
28/01/2019,warehouse,DRINK-LATTE,80,5.5,3.47
28/01/2019,warehouse,DRINK-CAP,25,5.5,3.47
28/01/2019,warehouse,DRINK-LONGBLACK,51,5,3.25
28/01/2019,warehouse,DRINK-ESP,25,4.5,3.13
28/01/2019,warehouse,DRINK-MOCHA,21,6,3.93
28/01/2019,warehouse,DRINK-CHAI-LATTE,6,6,3.81
28/01/2019,warehouse,DRINK-HOT-CHOC,8,6,4.03
28/01/2019,warehouse,DRINK-ICED-LATTE,6,6.5,4.15
28/01/2019,warehouse,FOOD-CROISSANT,21,6,4.6
28/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,23,5.5,4.37
28/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,6.63
28/01/2019,warehouse,FOOD-SCONE-CHEESE,18,5,4.15
28/01/2019,warehouse,FOOD-BANANA-BREAD,10,6,4.94
28/01/2019,warehouse,FOOD-COOKIE-CHOC,16,4.5,3.93
28/01/2019,warehouse,MOD-ALT-MILK,49,0.8,2.68
29/01/2019,warehouse,DRINK-FLATWHITE,62,5.5,3.84
29/01/2019,warehouse,DRINK-LATTE,62,5.5,3.84
29/01/2019,warehouse,DRINK-CAP,37,5.5,3.84
29/01/2019,warehouse,DRINK-LONGBLACK,49,5,3.62
29/01/2019,warehouse,DRINK-ESP,23,4.5,3.5
29/01/2019,warehouse,DRINK-MOCHA,12,6,4.3
29/01/2019,warehouse,DRINK-CHAI-LATTE,6,6,4.18
29/01/2019,warehouse,DRINK-HOT-CHOC,4,6,4.4
29/01/2019,warehouse,DRINK-ICED-LATTE,12,6.5,4.52
29/01/2019,warehouse,FOOD-CROISSANT,14,6,4.97
29/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.74
29/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,7
29/01/2019,warehouse,FOOD-SCONE-CHEESE,14,5,4.52
29/01/2019,warehouse,FOOD-BANANA-BREAD,12,6,5.31
29/01/2019,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.3
29/01/2019,warehouse,MOD-ALT-MILK,49,0.8,3.05
30/01/2019,warehouse,DRINK-FLATWHITE,84,5.5,4
30/01/2019,warehouse,DRINK-LATTE,74,5.5,4
30/01/2019,warehouse,DRINK-CAP,25,5.5,4
30/01/2019,warehouse,DRINK-LONGBLACK,25,5,3.78
30/01/2019,warehouse,DRINK-ESP,20,4.5,3.66
30/01/2019,warehouse,DRINK-MOCHA,10,6,4.46
30/01/2019,warehouse,DRINK-CHAI-LATTE,4,6,4.34
30/01/2019,warehouse,DRINK-HOT-CHOC,4,6,4.56
30/01/2019,warehouse,DRINK-ICED-LATTE,4,6.5,4.68
30/01/2019,warehouse,FOOD-CROISSANT,10,6,5.13
30/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,23,5.5,4.9
30/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,7.16
30/01/2019,warehouse,FOOD-SCONE-CHEESE,6,5,4.68
30/01/2019,warehouse,FOOD-BANANA-BREAD,12,6,5.47
30/01/2019,warehouse,FOOD-COOKIE-CHOC,14,4.5,4.46
30/01/2019,warehouse,MOD-ALT-MILK,43,0.8,3.21
31/01/2019,warehouse,DRINK-FLATWHITE,45,5.5,4.69
31/01/2019,warehouse,DRINK-LATTE,43,5.5,4.69
31/01/2019,warehouse,DRINK-CAP,27,5.5,4.69
31/01/2019,warehouse,DRINK-LONGBLACK,29,5,4.47
31/01/2019,warehouse,DRINK-ESP,27,4.5,4.35
31/01/2019,warehouse,DRINK-MOCHA,6,6,5.15
31/01/2019,warehouse,DRINK-CHAI-LATTE,10,6,5.03
31/01/2019,warehouse,DRINK-HOT-CHOC,4,6,5.26
31/01/2019,warehouse,DRINK-ICED-LATTE,4,6.5,5.37
31/01/2019,warehouse,FOOD-CROISSANT,10,6,5.82
31/01/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,6,5.5,5.6
31/01/2019,warehouse,FOOD-SANDWICH-CHICKEN,18,9.5,7.85
31/01/2019,warehouse,FOOD-SCONE-CHEESE,8,5,5.37
31/01/2019,warehouse,FOOD-BANANA-BREAD,12,6,6.16
31/01/2019,warehouse,FOOD-COOKIE-CHOC,12,4.5,5.15
31/01/2019,warehouse,MOD-ALT-MILK,31,0.8,3.91
1/02/2019,warehouse,DRINK-FLATWHITE,78,5.5,3.9
1/02/2019,warehouse,DRINK-LATTE,51,5.5,3.9
1/02/2019,warehouse,DRINK-CAP,33,5.5,3.9
1/02/2019,warehouse,DRINK-LONGBLACK,31,5,3.67
1/02/2019,warehouse,DRINK-ESP,25,4.5,3.56
1/02/2019,warehouse,DRINK-MOCHA,16,6,4.35
1/02/2019,warehouse,DRINK-CHAI-LATTE,14,6,4.24
1/02/2019,warehouse,DRINK-HOT-CHOC,2,6,4.47
1/02/2019,warehouse,DRINK-ICED-LATTE,6,6.5,4.57
1/02/2019,warehouse,FOOD-CROISSANT,16,6,5.03
1/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.81
1/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,7.06
1/02/2019,warehouse,FOOD-SCONE-CHEESE,20,5,4.57
1/02/2019,warehouse,FOOD-BANANA-BREAD,6,6,5.37
1/02/2019,warehouse,FOOD-COOKIE-CHOC,12,4.5,4.35
1/02/2019,warehouse,MOD-ALT-MILK,45,0.8,3.11
2/02/2019,warehouse,DRINK-FLATWHITE,57,5.5,4.87
2/02/2019,warehouse,DRINK-LATTE,41,5.5,4.87
2/02/2019,warehouse,DRINK-CAP,27,5.5,4.87
2/02/2019,warehouse,DRINK-LONGBLACK,33,5,4.64
2/02/2019,warehouse,DRINK-ESP,16,4.5,4.53
2/02/2019,warehouse,DRINK-MOCHA,6,6,5.32
2/02/2019,warehouse,DRINK-CHAI-LATTE,12,6,5.21
2/02/2019,warehouse,DRINK-ICED-LATTE,8,6.5,5.54
2/02/2019,warehouse,FOOD-CROISSANT,4,6,6
2/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,5.77
2/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,8.03
2/02/2019,warehouse,FOOD-SCONE-CHEESE,4,5,5.54
2/02/2019,warehouse,FOOD-BANANA-BREAD,8,6,6.34
2/02/2019,warehouse,FOOD-COOKIE-CHOC,12,4.5,5.32
2/02/2019,warehouse,MOD-ALT-MILK,31,0.8,4.07
3/02/2019,warehouse,DRINK-FLATWHITE,66,5.5,3.69
3/02/2019,warehouse,DRINK-LATTE,66,5.5,3.69
3/02/2019,warehouse,DRINK-CAP,31,5.5,3.69
3/02/2019,warehouse,DRINK-LONGBLACK,41,5,3.46
3/02/2019,warehouse,DRINK-ESP,31,4.5,3.35
3/02/2019,warehouse,DRINK-MOCHA,14,6,4.14
3/02/2019,warehouse,DRINK-CHAI-LATTE,16,6,4.03
3/02/2019,warehouse,DRINK-HOT-CHOC,6,6,4.25
3/02/2019,warehouse,DRINK-ICED-LATTE,12,6.5,4.36
3/02/2019,warehouse,FOOD-CROISSANT,21,6,4.82
3/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,23,5.5,4.59
3/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.85
3/02/2019,warehouse,FOOD-SCONE-CHEESE,12,5,4.36
3/02/2019,warehouse,FOOD-BANANA-BREAD,10,6,5.16
3/02/2019,warehouse,FOOD-COOKIE-CHOC,16,4.5,4.14
3/02/2019,warehouse,MOD-ALT-MILK,39,0.8,2.89
4/02/2019,warehouse,DRINK-FLATWHITE,117,5.5,3.4
4/02/2019,warehouse,DRINK-LATTE,86,5.5,3.4
4/02/2019,warehouse,DRINK-CAP,41,5.5,3.4
4/02/2019,warehouse,DRINK-LONGBLACK,35,5,3.16
4/02/2019,warehouse,DRINK-ESP,31,4.5,3.06
4/02/2019,warehouse,DRINK-MOCHA,18,6,3.84
4/02/2019,warehouse,DRINK-CHAI-LATTE,10,6,3.74
4/02/2019,warehouse,DRINK-HOT-CHOC,4,6,3.96
4/02/2019,warehouse,DRINK-ICED-LATTE,12,6.5,4.07
4/02/2019,warehouse,FOOD-CROISSANT,14,6,4.52
4/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,12,5.5,4.3
4/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,6,9.5,6.56
4/02/2019,warehouse,FOOD-SCONE-CHEESE,8,5,4.07
4/02/2019,warehouse,FOOD-BANANA-BREAD,6,6,4.86
4/02/2019,warehouse,FOOD-COOKIE-CHOC,8,4.5,3.84
4/02/2019,warehouse,MOD-ALT-MILK,72,0.8,2.6
5/02/2019,warehouse,DRINK-FLATWHITE,59,5.5,3.85
5/02/2019,warehouse,DRINK-LATTE,55,5.5,3.85
5/02/2019,warehouse,DRINK-CAP,33,5.5,3.85
5/02/2019,warehouse,DRINK-LONGBLACK,35,5,3.62
5/02/2019,warehouse,DRINK-ESP,33,4.5,3.51
5/02/2019,warehouse,DRINK-MOCHA,12,6,4.3
5/02/2019,warehouse,DRINK-CHAI-LATTE,12,6,4.19
5/02/2019,warehouse,DRINK-HOT-CHOC,12,6,4.42
5/02/2019,warehouse,DRINK-ICED-LATTE,18,6.5,4.52
5/02/2019,warehouse,FOOD-CROISSANT,18,6,4.98
5/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,21,5.5,4.76
5/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,7.01
5/02/2019,warehouse,FOOD-SCONE-CHEESE,8,5,4.52
5/02/2019,warehouse,FOOD-BANANA-BREAD,6,6,5.32
5/02/2019,warehouse,FOOD-COOKIE-CHOC,18,4.5,4.3
5/02/2019,warehouse,MOD-ALT-MILK,39,0.8,3.06
6/02/2019,warehouse,DRINK-FLATWHITE,76,5.5,4.06
6/02/2019,warehouse,DRINK-LATTE,47,5.5,4.06
6/02/2019,warehouse,DRINK-CAP,27,5.5,4.06
6/02/2019,warehouse,DRINK-LONGBLACK,33,5,3.82
6/02/2019,warehouse,DRINK-ESP,27,4.5,3.72
6/02/2019,warehouse,DRINK-MOCHA,10,6,4.5
6/02/2019,warehouse,DRINK-CHAI-LATTE,4,6,4.4
6/02/2019,warehouse,DRINK-HOT-CHOC,8,6,4.62
6/02/2019,warehouse,DRINK-ICED-LATTE,20,6.5,4.73
6/02/2019,warehouse,FOOD-CROISSANT,16,6,5.18
6/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.96
6/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,7.22
6/02/2019,warehouse,FOOD-SCONE-CHEESE,12,5,4.73
6/02/2019,warehouse,FOOD-BANANA-BREAD,2,6,5.52
6/02/2019,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.5
6/02/2019,warehouse,MOD-ALT-MILK,39,0.8,3.26
7/02/2019,warehouse,DRINK-FLATWHITE,70,5.5,3.68
7/02/2019,warehouse,DRINK-LATTE,62,5.5,3.68
7/02/2019,warehouse,DRINK-CAP,41,5.5,3.68
7/02/2019,warehouse,DRINK-LONGBLACK,41,5,3.45
7/02/2019,warehouse,DRINK-ESP,27,4.5,3.34
7/02/2019,warehouse,DRINK-MOCHA,6,6,4.13
7/02/2019,warehouse,DRINK-CHAI-LATTE,20,6,4.02
7/02/2019,warehouse,DRINK-HOT-CHOC,4,6,4.24
7/02/2019,warehouse,DRINK-ICED-LATTE,4,6.5,4.35
7/02/2019,warehouse,FOOD-CROISSANT,18,6,4.81
7/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,14,5.5,4.59
7/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,6.84
7/02/2019,warehouse,FOOD-SCONE-CHEESE,14,5,4.35
7/02/2019,warehouse,FOOD-BANANA-BREAD,18,6,5.15
7/02/2019,warehouse,FOOD-COOKIE-CHOC,20,4.5,4.13
7/02/2019,warehouse,MOD-ALT-MILK,49,0.8,2.88
8/02/2019,warehouse,DRINK-FLATWHITE,53,5.5,3.91
8/02/2019,warehouse,DRINK-LATTE,70,5.5,3.91
8/02/2019,warehouse,DRINK-CAP,31,5.5,3.91
8/02/2019,warehouse,DRINK-LONGBLACK,39,5,3.67
8/02/2019,warehouse,DRINK-ESP,21,4.5,3.57
8/02/2019,warehouse,DRINK-MOCHA,16,6,4.35
8/02/2019,warehouse,DRINK-CHAI-LATTE,18,6,4.25
8/02/2019,warehouse,DRINK-HOT-CHOC,2,6,4.47
8/02/2019,warehouse,DRINK-ICED-LATTE,14,6.5,4.58
8/02/2019,warehouse,FOOD-CROISSANT,23,6,5.03
8/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,7.07
8/02/2019,warehouse,FOOD-SCONE-CHEESE,12,5,4.58
8/02/2019,warehouse,FOOD-BANANA-BREAD,18,6,5.37
8/02/2019,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.35
8/02/2019,warehouse,MOD-ALT-MILK,49,0.8,3.11
9/02/2019,warehouse,DRINK-FLATWHITE,25,5.5,8.29
9/02/2019,warehouse,DRINK-LATTE,20,5.5,8.29
9/02/2019,warehouse,DRINK-CAP,8,5.5,8.29
9/02/2019,warehouse,DRINK-LONGBLACK,10,5,8.05
9/02/2019,warehouse,DRINK-ESP,14,4.5,7.95
9/02/2019,warehouse,DRINK-MOCHA,10,6,8.74
9/02/2019,warehouse,DRINK-CHAI-LATTE,2,6,8.63
9/02/2019,warehouse,DRINK-HOT-CHOC,4,6,8.85
9/02/2019,warehouse,DRINK-ICED-LATTE,6,6.5,8.96
9/02/2019,warehouse,FOOD-CROISSANT,10,6,9.42
9/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,2,5.5,9.19
9/02/2019,warehouse,FOOD-SCONE-CHEESE,4,5,8.96
9/02/2019,warehouse,FOOD-BANANA-BREAD,8,6,9.76
9/02/2019,warehouse,FOOD-COOKIE-CHOC,2,4.5,8.74
9/02/2019,warehouse,MOD-ALT-MILK,18,0.8,7.49
10/02/2019,warehouse,DRINK-FLATWHITE,59,5.5,4.35
10/02/2019,warehouse,DRINK-LATTE,70,5.5,4.35
10/02/2019,warehouse,DRINK-CAP,29,5.5,4.35
10/02/2019,warehouse,DRINK-LONGBLACK,25,5,4.11
10/02/2019,warehouse,DRINK-ESP,18,4.5,4.01
10/02/2019,warehouse,DRINK-MOCHA,10,6,4.8
10/02/2019,warehouse,DRINK-CHAI-LATTE,6,6,4.69
10/02/2019,warehouse,DRINK-HOT-CHOC,6,6,4.91
10/02/2019,warehouse,DRINK-ICED-LATTE,10,6.5,5.02
10/02/2019,warehouse,FOOD-CROISSANT,10,6,5.48
10/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,6,5.5,5.25
10/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,7.51
10/02/2019,warehouse,FOOD-SCONE-CHEESE,14,5,5.02
10/02/2019,warehouse,FOOD-BANANA-BREAD,12,6,5.82
10/02/2019,warehouse,FOOD-COOKIE-CHOC,6,4.5,4.8
10/02/2019,warehouse,MOD-ALT-MILK,35,0.8,3.55
11/02/2019,warehouse,DRINK-FLATWHITE,68,5.5,3.95
11/02/2019,warehouse,DRINK-LATTE,78,5.5,3.95
11/02/2019,warehouse,DRINK-CAP,25,5.5,3.95
11/02/2019,warehouse,DRINK-LONGBLACK,23,5,3.71
11/02/2019,warehouse,DRINK-ESP,27,4.5,3.61
11/02/2019,warehouse,DRINK-MOCHA,16,6,4.39
11/02/2019,warehouse,DRINK-CHAI-LATTE,8,6,4.29
11/02/2019,warehouse,DRINK-HOT-CHOC,2,6,4.51
11/02/2019,warehouse,DRINK-ICED-LATTE,2,6.5,4.62
11/02/2019,warehouse,FOOD-CROISSANT,18,6,5.08
11/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.85
11/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,14,9.5,7.11
11/02/2019,warehouse,FOOD-SCONE-CHEESE,10,5,4.62
11/02/2019,warehouse,FOOD-BANANA-BREAD,14,6,5.42
11/02/2019,warehouse,FOOD-COOKIE-CHOC,16,4.5,4.39
11/02/2019,warehouse,MOD-ALT-MILK,41,0.8,3.15
12/02/2019,warehouse,DRINK-FLATWHITE,76,5.5,3.59
12/02/2019,warehouse,DRINK-LATTE,66,5.5,3.59
12/02/2019,warehouse,DRINK-CAP,51,5.5,3.59
12/02/2019,warehouse,DRINK-LONGBLACK,45,5,3.36
12/02/2019,warehouse,DRINK-ESP,35,4.5,3.25
12/02/2019,warehouse,DRINK-MOCHA,6,6,4.04
12/02/2019,warehouse,DRINK-CHAI-LATTE,12,6,3.93
12/02/2019,warehouse,DRINK-HOT-CHOC,8,6,4.15
12/02/2019,warehouse,DRINK-ICED-LATTE,14,6.5,4.26
12/02/2019,warehouse,FOOD-CROISSANT,20,6,4.72
12/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,16,5.5,4.49
12/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,10,9.5,6.75
12/02/2019,warehouse,FOOD-SCONE-CHEESE,10,5,4.26
12/02/2019,warehouse,FOOD-BANANA-BREAD,8,6,5.06
12/02/2019,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.04
12/02/2019,warehouse,MOD-ALT-MILK,53,0.8,2.79
13/02/2019,warehouse,DRINK-FLATWHITE,66,5.5,3.63
13/02/2019,warehouse,DRINK-LATTE,78,5.5,3.63
13/02/2019,warehouse,DRINK-CAP,39,5.5,3.63
13/02/2019,warehouse,DRINK-LONGBLACK,43,5,3.4
13/02/2019,warehouse,DRINK-ESP,23,4.5,3.29
13/02/2019,warehouse,DRINK-MOCHA,12,6,4.08
13/02/2019,warehouse,DRINK-CHAI-LATTE,10,6,3.97
13/02/2019,warehouse,DRINK-HOT-CHOC,6,6,4.19
13/02/2019,warehouse,DRINK-ICED-LATTE,20,6.5,4.3
13/02/2019,warehouse,FOOD-CROISSANT,8,6,4.76
13/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,20,5.5,4.54
13/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,20,9.5,6.79
13/02/2019,warehouse,FOOD-SCONE-CHEESE,8,5,4.3
13/02/2019,warehouse,FOOD-BANANA-BREAD,12,6,5.1
13/02/2019,warehouse,FOOD-COOKIE-CHOC,10,4.5,4.08
13/02/2019,warehouse,MOD-ALT-MILK,57,0.8,2.83
14/02/2019,warehouse,DRINK-FLATWHITE,76,5.5,4.44
14/02/2019,warehouse,DRINK-LATTE,64,5.5,4.44
14/02/2019,warehouse,DRINK-CAP,12,5.5,4.44
14/02/2019,warehouse,DRINK-LONGBLACK,37,5,4.21
14/02/2019,warehouse,DRINK-ESP,4,4.5,4.1
14/02/2019,warehouse,DRINK-MOCHA,21,6,4.89
14/02/2019,warehouse,DRINK-CHAI-LATTE,12,6,4.78
14/02/2019,warehouse,DRINK-ICED-LATTE,6,6.5,5.11
14/02/2019,warehouse,FOOD-CROISSANT,12,6,5.57
14/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,5.35
14/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,8,9.5,7.61
14/02/2019,warehouse,FOOD-SCONE-CHEESE,8,5,5.11
14/02/2019,warehouse,FOOD-BANANA-BREAD,2,6,5.91
14/02/2019,warehouse,FOOD-COOKIE-CHOC,6,4.5,4.89
14/02/2019,warehouse,MOD-ALT-MILK,45,0.8,3.64
15/02/2019,warehouse,DRINK-FLATWHITE,80,5.5,3.46
15/02/2019,warehouse,DRINK-LATTE,53,5.5,3.46
15/02/2019,warehouse,DRINK-CAP,49,5.5,3.46
15/02/2019,warehouse,DRINK-LONGBLACK,64,5,3.23
15/02/2019,warehouse,DRINK-ESP,39,4.5,3.12
15/02/2019,warehouse,DRINK-MOCHA,16,6,3.91
15/02/2019,warehouse,DRINK-CHAI-LATTE,14,6,3.8
15/02/2019,warehouse,DRINK-HOT-CHOC,10,6,4.02
15/02/2019,warehouse,DRINK-ICED-LATTE,8,6.5,4.13
15/02/2019,warehouse,FOOD-CROISSANT,20,6,4.59
15/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,14,5.5,4.36
15/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,16,9.5,6.62
15/02/2019,warehouse,FOOD-SCONE-CHEESE,16,5,4.13
15/02/2019,warehouse,FOOD-BANANA-BREAD,10,6,4.93
15/02/2019,warehouse,FOOD-COOKIE-CHOC,12,4.5,3.91
15/02/2019,warehouse,MOD-ALT-MILK,47,0.8,2.66
16/02/2019,warehouse,DRINK-FLATWHITE,82,5.5,4.08
16/02/2019,warehouse,DRINK-LATTE,61,5.5,4.08
16/02/2019,warehouse,DRINK-CAP,27,5.5,4.08
16/02/2019,warehouse,DRINK-LONGBLACK,29,5,3.84
16/02/2019,warehouse,DRINK-ESP,31,4.5,3.73
16/02/2019,warehouse,DRINK-MOCHA,8,6,4.52
16/02/2019,warehouse,DRINK-CHAI-LATTE,10,6,4.42
16/02/2019,warehouse,DRINK-ICED-LATTE,10,6.5,4.75
16/02/2019,warehouse,FOOD-CROISSANT,18,6,5.2
16/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,4,5.5,4.98
16/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,12,9.5,7.24
16/02/2019,warehouse,FOOD-SCONE-CHEESE,10,5,4.75
16/02/2019,warehouse,FOOD-BANANA-BREAD,4,6,5.55
16/02/2019,warehouse,FOOD-COOKIE-CHOC,16,4.5,4.52
16/02/2019,warehouse,MOD-ALT-MILK,39,0.8,3.28
17/02/2019,warehouse,DRINK-FLATWHITE,47,5.5,3.82
17/02/2019,warehouse,DRINK-LATTE,82,5.5,3.82
17/02/2019,warehouse,DRINK-CAP,43,5.5,3.82
17/02/2019,warehouse,DRINK-LONGBLACK,43,5,3.59
17/02/2019,warehouse,DRINK-ESP,25,4.5,3.48
17/02/2019,warehouse,DRINK-MOCHA,12,6,4.27
17/02/2019,warehouse,DRINK-CHAI-LATTE,10,6,4.16
17/02/2019,warehouse,DRINK-HOT-CHOC,2,6,4.39
17/02/2019,warehouse,DRINK-ICED-LATTE,14,6.5,4.49
17/02/2019,warehouse,FOOD-CROISSANT,23,6,4.95
17/02/2019,warehouse,FOOD-MUFFIN-BLUEBERRY,8,5.5,4.73
17/02/2019,warehouse,FOOD-SANDWICH-CHICKEN,2,9.5,6.99
17/02/2019,warehouse,FOOD-SCONE-CHEESE,20,5,4.49
17/02/2019,warehouse,FOOD-BANANA-BREAD,8,6,5.29
17/02/2019,warehouse,FOOD-COOKIE-CHOC,12,4.5,4.27
17/02/2019,warehouse,MOD-ALT-MILK,47,0.8,3.02
18/02/2019,warehouse,DRINK-FLATWHITE,72,5.5,3.55
18/02/2019,warehouse,DRINK-LATTE,72,5.5,3.55
18/02/2019,warehouse,DRINK-CAP,33,5.5,3.55
18/02/2019,warehouse,DRINK-LONGBLACK,43,5,3.32
18/02/2019,warehouse,DRINK-ESP,33,4.5,3.21
18/02/2019,warehouse,DRINK-MOCHA,16,6,4
